manufacturer,model,price_pln,rating,rating_count,availability,stock_quantity,url
Music Man,Petrucci JP15 7 Amber Waves FT,18890.0,,0,TEMPORARILY_NOT_AVAILABLE,0,music_man_petrucci_jp15_7_amber_waves_ft.htm?type=category
Harley Benton,SC-Custom III VBK Set,1666.0,,0,IN_STOCK,115,harley_benton_sc_custom_iii_vbk_set.htm?type=category
Jackson,JS32Q DKA HT TRS GRN BRST,1444.0,10.0,1,IN_STOCK,3,jackson_js32q_dka_ht_trs_grn_brst.htm?type=category
Squier,Affinity Strat FM HSS S Set,1544.0,,0,IN_STOCK,22,squier_affinity_strat_fm_hss_s_set.htm?type=category
Reverend,Descent Baritone MBK,5555.0,,0,ON_DATE,0,reverend_descent_baritone_mbk.htm?type=category
Fender,Player II Strat HSS RW WBL,3666.0,7.0,2,SHORT_TERM,0,fender_player_ii_strat_hss_rw_wbl.htm?type=category
ESP,E-II FRX FM RDB,14444.0,9.7142,7,IN_STOCK,1,esp_e_ii_frx_fm_rdb.htm?type=category
ESP,LTD MH-17KIT BLK,1129.0,8.3888,36,IN_STOCK,2,esp_ltd_mh_17kit_blk.htm?type=category
Suhr,Ian Thornley Classic T,19690.0,,0,IN_STOCK,2,suhr_ian_thornley_classic_t.htm?type=category
Gretsch,G5232T Emtc DBL Jet FT MNS,2555.0,9.6842,19,ON_DATE,0,gretsch_g5232t_emtc_dbl_jet_ft_mns.htm?type=category
Gibson,Les Paul Junior EB,5999.0,9.3333,9,ON_DATE,0,gibson_les_paul_junior_eb.htm?type=category
Strandberg,Boden Original N2.8 BK Denim,12090.0,10.0,1,ON_DATE,0,strandberg_boden_original_n28_bk_denim.htm?type=category
Music Man,Luke IV HSS Black Sparkle,17090.0,,0,IN_STOCK,2,music_man_luke_iv_hss_black_sparkle.htm?type=category
Sterling by Music Man,Majesty 200XFM Tiger Eye,6999.0,8.0,1,IN_STOCK,1,sterling_by_music_man_majesty_200xfm_tiger_eye.htm?type=category
Harley Benton,DC-200 CH Student Serie Bundle,798.0,,0,IN_STOCK,486,harley_benton_dc_200_ch_student_serie_bundle.htm?type=category
Harley Benton,Traveler-E-Steel Set,679.0,,0,IN_STOCK,59,harley_benton_traveler_e_steel_set.htm?type=category
Yamaha,Revstar RSS20 Swift Blue,3299.0,9.5384,13,IN_STOCK,3,yamaha_revstar_rss20_swift_blue.htm?type=category
Larry Carlton,X6 Headless 6 Metallic Green,2555.0,6.0,2,IN_STOCK,19,larry_carlton_x6_metallic_green.htm?type=category
Squier,Sonic Strat LRL Ultraviolet,749.0,9.1666,24,SOLD_OUT,0,squier_sonic_strat_lrl_ultraviolet.htm?type=category
Gibson,Les Paul Custom EB LH,21666.0,8.0,1,IN_STOCK,1,gibson_les_paul_custom_eb_lh_466103.htm?type=category
Epiphone,IGC 1960 LP Special DC R TVW,4499.0,,0,SHORT_TERM,1,epiphone_igc_1960_lp_special_dc_r_tvw.htm?type=category
Squier,CV 60s Strat LPB Bundle,1899.0,,0,IN_STOCK,19,squier_cv_60s_strat_lpb_bundle_set.htm?type=category
Ibanez,GRG121DX-WNF,990.0,9.1011,178,IN_STOCK,36,ibanez_grg121dx_wnf.htm?type=category
Mooer,MSC18 Pro Dark Aurora Satin,979.0,,0,IN_STOCK,2,mooer_msc18_pro_dark_aurora_satin.htm?type=category
Schecter,PT-7 MS Black Ops LH,6799.0,8.0,1,ON_DATE,0,schecter_pt_7_ms_black_ops_lh.htm?type=category
Harley Benton,SC-500 WH Vintage Serie Bundle,1399.0,,0,IN_STOCK,124,harley_benton_sc_500_wh_vintage_serie_bundle.htm?type=category
Gibson,SG 61 Standard TV Y,8444.0,9.6666,6,ON_DATE,0,gibson_sg_61_standard_tv_y.htm?type=category
PRS,Custom 24/08 Purple Mist,20990.0,,0,ON_DATE,0,prs_custom_24_08_purple_mist.htm?type=category
Squier,Sonic Strat HT Torino HB Set,1045.0,,0,IN_STOCK,3,squier_sonic_strat_ht_torino_r_set.htm?type=category
PRS,SE Hollowbody II Piezo PBSB,6399.0,10.0,1,ON_DATE,0,prs_se_hollowbody_ii_piezo_pbsb.htm?type=category
Duesenberg,Starplayer TV Plus BK,12490.0,9.8571,14,ON_DATE,0,duesenberg_starplayer_tv_plus_bk.htm?type=category
Fender,AV II 61 STRAT LH RW FRD,10190.0,10.0,2,SHORT_TERM,0,fender_av_ii_61_strat_lh_rw_frd.htm?type=category
Harley Benton,ST-20 CA St. Series Bundle,422.0,,0,IN_STOCK,801,harley_benton_st_20_ca_st._series_bundle_set.htm?type=category
Gretsch,G6122T-59VS Chet Atkins CG WS,14990.0,10.0,4,ON_DATE,0,gretsch_g6122t_59vs_chet_atkins_cg_ws.htm?type=category
Harley Benton,BM-75 Trans Red Deluxe w/Bag,1299.0,,0,IN_STOCK,68,harley_benton_bm_75_trans_red_deluxe_bundle.htm?type=category
Thomann,Guitar Set G2 White,739.0,8.4347,23,IN_STOCK,611,thomann_guitar_set_g2_white.htm?type=category
Larry Carlton,G5A Tobacco Sunburst LH,2333.0,9.3333,3,IN_STOCK,1,larry_carlton_g5a_tobacco_sunburst_lh.htm?type=category
PRS,S2 Custom 24-08 Black Amber,11590.0,10.0,7,ON_DATE,0,prs_s2_custom_24_08_black_amber.htm?type=category
Harley Benton,CST-24T P90 Ocean Flame,1155.0,9.2624,141,IN_STOCK,41,harley_benton_cst_24t_p90_ocean_flame.htm?type=category
Yamaha,Revstar RSS02T Sunset Burst,3399.0,9.2,30,ON_DATE,0,yamaha_revstar_rss02t_sunset_burst.htm?type=category
Harley Benton,R-446 Blue Metallic Set,999.0,,0,IN_STOCK,79,harley_benton_r_446_blue_metallic_set.htm?type=category
DAngelico,Excel EXL1 Amber,6799.0,7.0,2,SHORT_TERM,0,dangelico_excel_exl1_amber.htm?type=category
ESP,LTD M-200DX NT PB,2190.0,7.0,4,ON_DATE,0,esp_ltd_m_200dx_nt_pb.htm?type=category
Duesenberg,Starplayer TV Deluxe CR,11990.0,9.25,8,ON_DATE,0,duesenberg_starplayer_tv_deluxe_cr.htm?type=category
Mooer,GTRS Guitars Standard 801 SP,1469.0,9.0,2,SHORT_TERM,0,mooer_gtrs_guitars_standard_801_sp.htm?type=category
Solar Guitars,S2.6C+,3899.0,10.0,3,ON_DATE,0,solar_guitars_s2.6c_576483.htm?type=category
Gretsch,Electromatic Jet CG,2111.0,10.0,1,IN_STOCK,2,gretsch_electromatic_jet_cg.htm?type=category
Harley Benton,CST-24T Ocean Flame w/Bag,1199.0,,0,IN_STOCK,54,harley_benton_cst_24t_ocean_flame_bundle.htm?type=category
Larry Carlton,L3 P90 Tobacco Sunburst,1599.0,10.0,1,IN_STOCK,25,larry_carlton_l3_p90_tobacco_sunburst.htm?type=category
Yamaha,Pacifica 112V YNS RL,1444.0,9.3333,9,IN_STOCK,1,yamaha_pacifica_112v_yns_rl.htm?type=category
Harley Benton,SC-Custom III Purple Satin,1290.0,8.0,5,IN_STOCK,87,harley_benton_sc_custom_iii_purple_satin.htm?type=category
Epiphone,ES-335 Vintage Sunburst,2290.0,8.8571,28,TEMPORARILY_NOT_AVAILABLE,0,epiphone_es_335_vintage_sunburst.htm?type=category
Epiphone,Les Paul Special DC Cherry Red,2155.0,6.0,2,IN_STOCK,1,epiphone_les_paul_special_dc_cherry_red.htm?type=category
Traveler Guitar,EG-1 Custom V2 Gloss Black,2555.0,9.0,8,IN_STOCK,3,traveler_guitars_eg_1_custom_v2_gloss_black.htm?type=category
Fender,Ultra Luxe 50s Strat MN 3TSB,14090.0,,0,IN_STOCK,2,fender_ultra_luxe_50s_strat_mn_3tsb.htm?type=category
Hagstrom,Alvar LH Swedish Frost,3199.0,,0,ON_DATE,0,hagstrom_alvar_lh_swedish_frost.htm?type=category
Fender,Shiflett Tele Dlx DKR,12290.0,10.0,1,IN_STOCK,1,fender_ltd_shiflett_tele_dlx_dkr.htm?type=category
Gibson,Les Paul 59 Southern Fade ULA,28190.0,9.3333,3,IN_STOCK,1,gibson_les_paul_59_southern_fade_ula.htm?type=category
Fender,AV II 63 Tele RW VBL,11590.0,,0,SHORT_TERM,0,fender_av_ii_63_tele_rw_vbl.htm?type=category
Harley Benton,ST-Modern HSS BK Set,1111.0,,0,IN_STOCK,36,harley_benton_st_modern_hss_bk_set.htm?type=category
Thomann,Guitar Set G2 Black,739.0,8.0487,82,IN_STOCK,1484,thomann_gitarrenset_g2.htm?type=category
Strandberg,Boden Standard N2.6 Black,8222.0,10.0,2,IN_STOCK,4,strandberg_boden_standard_n26_black.htm?type=category
Mooer,GTRS Guitars int. Prof. 800 DN,2666.0,8.8888,9,IN_STOCK,2,mooer_gtrs_guitars_int_prof._800_dn.htm?type=category
Harley Benton,SC-550 II PAF Set,1799.0,,0,IN_STOCK,123,harley_benton_sc_550_ii_paf_set.htm?type=category
Duesenberg,Paloma CTB,10690.0,,0,IN_STOCK,1,duesenberg_paloma_ctb.htm?type=category
Yamaha,Revstar RSS02T Swift Blue,3444.0,8.875,16,IN_STOCK,4,yamaha_revstar_rss02t_swift_blue.htm?type=category
Gretsch,G2622 STRML CB DC GNMTL,2222.0,9.1428,7,IN_STOCK,3,gretsch_g2622_streamliner_gm.htm?type=category
Solar Guitars,H2.6 Carbon Black,2599.0,6.0,1,ON_DATE,0,solar_guitars_h26_carbon_black.htm?type=category
Fender,Jason Isbell Tele Custom 3CCB,7399.0,8.5,8,ON_DATE,0,fender_jason_isbell_tele_custom_3ccb.htm?type=category
Yamaha,Pacifica Standard Plus ASP MF,4111.0,10.0,2,IN_STOCK,1,yamaha_pacifica_standard_plus_asp_mf.htm?type=category
Fender,60 Strat Aged VW Relic,27390.0,,0,IN_STOCK,1,fender_60_strat_aged_vw_relic.htm?type=category
Ibanez,GRG121DX-BKF,939.0,9.2734,256,IN_STOCK,57,ibanez_grg121dx_bkf.htm?type=category
Harley Benton,ST-20HSS SB Standard Bundle,777.0,,0,ON_DATE,0,harley_benton_st_20hss_sb_standard_bundle_set.htm?type=category
Charvel,Pro Mod REL SRS SD1 HH WBK,5499.0,8.8,5,ON_DATE,0,charvel_pro_mod_rel_srs_sd1_hh_wbk.htm?type=category
Fender,Player II Jazzmaster RW BLK,3499.0,8.0,3,IN_STOCK,2,fender_player_ii_jazzmaster_rw_blk.htm?type=category
Gibson,Firebird Platypus Tobacco SB,8666.0,9.2,5,IN_STOCK,3,gibson_firebird_platypus_tobacco_sb.htm?type=category
Harley Benton,SC-400 SBK Marshall Bundle,1359.0,,0,IN_STOCK,198,harley_benton_sc_400_sbk_marshall_bundle.htm?type=category
DAngelico,Premier SS Burnt Red,2333.0,,0,IN_STOCK,2,dangelico_premier_ss_burnt_red.htm?type=category
Yamaha,Revstar RSS20 Sunset Burst,3299.0,9.7777,18,ON_DATE,0,yamaha_revstar_rss20_sunset_burst.htm?type=category
Music Man,Luke IV HSS Butane Blue,16290.0,,0,ON_DATE,0,music_man_luke_iv_hss_butane_blue.htm?type=category
Ibanez,RG421-MOL Bundle,1599.0,,0,IN_STOCK,8,ibanez_rg421_mol_bundle.htm?type=category
Harley Benton,SC-1000 SBK Progressive Bundle,1275.0,,0,IN_STOCK,438,harley_benton_sc_1000_sbk_progressive_bundle.htm?type=category
Mooer,GTRS Guitars Modern 800 DRD,2222.0,,0,ON_DATE,0,mooer_gtrs_guitars_modern_800_drd.htm?type=category
Yamaha,Pacifica 120H BK,1499.0,9.3333,21,IN_STOCK,8,yamaha_pacifica_120h_bk.htm?type=category
Harley Benton,Fusion-IV HH RW FBB,2111.0,10.0,4,SHORT_TERM,5,harley_benton_fusion_iv_hh_rw_fbb.htm?type=category
Harley Benton,DC-Junior Pelham Blue,939.0,9.0833,96,IN_STOCK,81,harley_benton_dc_junior_ltd_pelham_blue.htm?type=category
Squier,CV 50s Tele MN BB,1699.0,8.9617,183,IN_STOCK,28,fender_classic_vibe_50s_tele_mn_whb.htm?type=category
Suhr,Classic S ST HSS RW OW,17190.0,9.5,4,UNKNOWN,0,suhr_classic_s_st_hss_rw_ow.htm?type=category
Epiphone,SG Standard EB IBG,2390.0,8.0,2,IN_STOCK,3,epiphone_sg_standard_eb_ibg.htm?type=category
Danelectro,Pro Maroon Silver Glitter,2490.0,10.0,3,ON_DATE,0,danelectro_pro_maroon_silver_glitter.htm?type=category
Squier,CV 70s Tele Thinline MN BLK,2111.0,,0,IN_STOCK,4,squier_cv_70s_tele_thinline_mn_blk.htm?type=category
Yamaha,Pacifica 311H BK,1855.0,9.4871,39,IN_STOCK,1,yamaha_pacifica_311h_bk.htm?type=category
Höfner,Verythin CT Special Red,1899.0,9.6,5,IN_STOCK,9,hoefner_verythin_ct_special_red.htm?type=category
Yamaha,Revstar RSS20 Sunset Burst,3299.0,9.7777,18,ON_DATE,0,yamaha_revstar_rss20_sunset_burst.htm?type=category
Harley Benton,ST-80FR MN SSB,1290.0,8.6666,3,IN_STOCK,45,harley_benton_st_80fr_mn_ssb.htm?type=category
Gretsch,G2622 Streamliner GM LH,2490.0,8.0,6,IN_STOCK,3,gretsch_g2622_streamliner_gm_lh.htm?type=category
Epiphone,1960 Les Paul Standard WCS,4899.0,5.0,2,IN_STOCK,3,epiphone_1960_les_paul_standard_wcs.htm?type=category
Harley Benton,SC-450 P90 GT DNAFX20 AmP Set,1155.0,,0,IN_STOCK,511,harley_benton_sc_450_p90_gt_dnafx20_amp_set.htm?type=category
Harley Benton,DC-200 BK Student Serie Bundle,798.0,,0,IN_STOCK,184,harley_benton_dc_200_bk_student_serie_bundle.htm?type=category
Harley Benton,Fusion-IV HH LH RW FR WM,2111.0,9.0,2,ON_DATE,0,harley_benton_fusion_iv_hh_lh_rw_fr_wm.htm?type=category
Yamaha,Pacifica 311H YNS,1855.0,9.4761,42,IN_STOCK,3,yamaha_pacifica_311h_yns_263950.htm?type=category
Harley Benton,SC-500 BK Vintage Serie Bundle,1369.0,,0,SHORT_TERM,124,harley_benton_sc_500_bk_vintage_serie_bundle_set.htm?type=category
Epiphone,SG Modern Figured Purple Burst,2699.0,9.0,2,IN_STOCK,2,epiphone_sg_modern_figured_purple_burst.htm?type=category
Schecter,Synyster Std Plus FR TDR,5899.0,10.0,1,IN_STOCK,2,schecter_synyster_std_plus_fr_tdr.htm?type=category
Epiphone,Futura Firebird Custom FS,4099.0,10.0,1,IN_STOCK,7,epiphone_futura_firebird_custom_fs.htm?type=category
Yamaha,Pacifica 112J RM,1099.0,9.4285,7,ON_DATE,0,yamaha_pacifica_112j_rm.htm?type=category
Schecter,Nick Johnston 10th An  B-Stock,5899.0,,0,IN_STOCK,2,schecter_nick_johnston_10th_an_b_stock_629375.htm?type=category
Ibanez,GRGM21M-BLT,935.0,8.5263,19,IN_STOCK,8,ibanez_grgm21_blt.htm?type=category
Schecter,Hellraiser C-7 FR S LH,7090.0,6.0,2,ON_DATE,0,schecter_hellraiser_c_7_fr_s_lh.htm?type=category
Harley Benton,EX-76 Classic AN,1279.0,9.4705,68,IN_STOCK,46,harley_benton_ex_76_classic_an.htm?type=category
Harley Benton,ST-80FR HH Holographic,1490.0,4.0,2,IN_STOCK,31,harley_benton_st_80fr_hh_holographic.htm?type=category
Ibanez,BER10 Bernth Signature BK,6899.0,,0,IN_STOCK,9,ibanez_ber10_bernth_signature_bk.htm?type=category
Ibanez,AM153QA-DBS,5199.0,9.8461,13,IN_STOCK,1,ibanez_am153qa_dbs.htm?type=category
Ibanez,GRG140-WH,1090.0,9.0344,58,IN_STOCK,30,ibanez_grg140_wh.htm?type=category
Ibanez,RG550-BK,4333.0,10.0,1,IN_STOCK,4,ibanez_rg550_bk.htm?type=category
Gibson,Les Paul Studio Session IB,8666.0,,0,IN_STOCK,2,gibson_les_paul_studio_session_ib.htm?type=category
Gibson,Les Paul Standard 50s Trans.BB,10690.0,10.0,8,IN_STOCK,1,gibson_les_paul_standard_50s_trans.bb.htm?type=category
Mooer,GTRS Guitars Standard 900 W RG,2222.0,10.0,4,IN_STOCK,2,mooer_gtrs_guitars_standard_900_w_rg.htm?type=category
Ibanez,PM3C-NAL Pat Metheny,6444.0,,0,IN_STOCK,2,ibanez_pm3c_nal_pat_metheny.htm?type=category
Cort,MBM-2 Meta Dry Satin Black LH,2333.0,10.0,1,IN_STOCK,2,cort_mbm_2_meta_dry_satin_black_lh.htm?type=category
Gibson,SG Standard Classic White,7333.0,8.0,1,IN_STOCK,1,gibson_sg_standard_classic_white.htm?type=category
Yamaha,Pacifica 112V VW RL,1290.0,8.8235,17,ON_DATE,0,yamaha_pacifica_112v_vw_rl.htm?type=category
Gibson,Les Paul Standard 50s P90 TB,9666.0,10.0,1,IN_STOCK,5,gibson_les_paul_standard_50s_p90_tb.htm?type=category
Fender,AM Pro II Strat MN BLK,8599.0,9.8333,12,IN_STOCK,2,fender_am_pro_ii_strat_mn_blk.htm?type=category
Ibanez,RGA42EX-BAM,1729.0,9.4375,32,IN_STOCK,15,ibanez_rg421ex_bam.htm?type=category
PRS,S2 Mira 594 Dark Cherry SB,9333.0,10.0,2,IN_STOCK,2,prs_s2_mira_594_dark_cherry_sb.htm?type=category
ESP,LTD Alexi Hexed Sawtooth,8099.0,9.6,10,IN_STOCK,7,esp_ltd_alexi_hexed_sawtooth.htm?type=category
Gretsch,G5422G-12 Electromatic SBB,4290.0,10.0,4,IN_STOCK,1,gretsch_g5422g_12_electromatic_sbb.htm?type=category
Ibanez,RG550-DY,4111.0,9.9444,36,IN_STOCK,7,ibanez_rg550_dy.htm?type=category
Ibanez,RG2027RXL-DTB,7499.0,,0,IN_STOCK,1,ibanez_rg2027rxl_dtb.htm?type=category
Ibanez,RG421EX-BKF,1699.0,9.317,82,IN_STOCK,1,ibanez_rg421ex_bkf.htm?type=category
Ibanez,RGA742FM-TGF,2166.0,9.0,18,IN_STOCK,8,ibanez_rga742fm_tgf.htm?type=category
Epiphone,Futura ES-355 Dragonfly Shift,3998.0,8.0,1,IN_STOCK,1,epiphone_futura_es_355_dragonfly_shift.htm?type=category
Gibson,SG Standard TV Yellow,6999.0,9.2,5,IN_STOCK,5,gibson_sg_standard_tv_yellow.htm?type=category
Ibanez,AZ24S1F-TXB,2199.0,9.3333,6,IN_STOCK,7,ibanez_az24s1f_txb.htm?type=category
PRS,SE Pauls Guitar Slate Blue,4599.0,8.0,1,IN_STOCK,9,prs_se_pauls_guitar_slate_blue.htm?type=category
Fender,Tele Dual P90 Pink Paisley,34490.0,,0,UNKNOWN,0,fender_tele_dual_p90_pink_paisley.htm?type=category
Harley Benton,HB-35 CH Vintage Series Set,1299.0,,0,ON_DATE,0,harley_benton_hb_35_ch_vintage_series_set.htm?type=category
PRS,SE NF 53 Pearl White,3990.0,4.6666,3,IN_STOCK,3,prs_se_nf_53_pearl_white.htm?type=category
Epiphone,Flying V Prophecy Aged JBM,4299.0,9.1666,12,IN_STOCK,4,epiphone_flying_v_prophecy_aged_jbm.htm?type=category
Harley Benton,ST-20HSS SBK Standard S Set,1155.0,,0,IN_STOCK,124,harley_benton_st_20hss_sbk_standard_s_set.htm?type=category
Mooer,GTRS Guitars Standard 900 W RG,2222.0,10.0,4,IN_STOCK,2,mooer_gtrs_guitars_standard_900_w_rg.htm?type=category
Fender,Johnny Marr Jaguar OWT,14090.0,,0,ON_DATE,0,fender_johnny_marr_jaguar_owt.htm?type=category
Squier,CV 70s Jaguar LRL BK Bundle,1969.0,,0,IN_STOCK,14,squier_cv_70s_jaguar_lrl_bk_bundle.htm?type=category
Yamaha,Revstar RSS02T Hot Merlot,3333.0,9.4444,18,IN_STOCK,1,yamaha_revstar_rss02t_hot_merlot.htm?type=category
Fender,Player II Jaguar RW 3TS,3777.0,8.5,4,IN_STOCK,2,fender_player_ii_jaguar_rw_3ts.htm?type=category
Mooer,GTRS Guitars Standard 800 SB,1469.0,9.4285,7,ON_DATE,0,mooer_gtrs_guitars_standard_800_sb.htm?type=category
Squier,Affinity Strat MN OW Bundle,1139.0,,0,IN_STOCK,36,squier_affinity_strat_mn_ow_bundle_set.htm?type=category
Harley Benton,ST-20HH Active SBK DNAFX Amp20,1069.0,,0,IN_STOCK,729,harley_benton_st_20hh_active_sbk_dnafx_amp20.htm?type=category
Schecter,PT SLS Elite Blood Burst,6444.0,8.0,2,IN_STOCK,5,schecter_pt_sls_elite_blood_burst.htm?type=category
Ibanez,JEMJR-WH,2155.0,8.9545,88,IN_STOCK,12,ibanez_jemjr_wh.htm?type=category
ESP,LTD M-201 Baritone HT BK,2599.0,9.6,5,ON_DATE,0,esp_m_201_baritone_ht_bk.htm?type=category
Yamaha,Revstar RSS20 Vintage White,3299.0,9.5384,13,IN_STOCK,1,yamaha_revstar_rss20_vintage_white.htm?type=category
Yamaha,Revstar RSE20 Red Copper,2111.0,9.6,10,IN_STOCK,2,yamaha_revstar_rse20_red_copper.htm?type=category
Larry Carlton,T7TM See Through Red,2299.0,9.0,4,IN_STOCK,7,larry_carlton_t7tm_see_through_red.htm?type=category
Jackson,Adrian Smith SDXQ Trans Green,2444.0,9.3333,30,ON_DATE,0,jackson_adrian_smith_sdxq_trans_green.htm?type=category
PRS,40th Custom 24-08 Semi Ltd CCB,30090.0,10.0,1,IN_STOCK,1,prs_40th_custom_24_08_semi_ltd_ccb.htm?type=category
Duesenberg,Starplayer TV CAB,11090.0,,0,IN_STOCK,1,duesenberg_starplayer_tv_cab.htm?type=category
Godin,5th Avenue Uptown Custom BR,5899.0,9.0,2,ON_DATE,0,godin_5th_avenue_uptown_custom_br.htm?type=category
Larry Carlton,H7V CS,2299.0,8.6666,6,ON_DATE,0,larry_carlton_h7v_cs.htm?type=category
Jackson,X Series SLXDX Gloss BLK,3444.0,,0,IN_STOCK,3,jackson_x_series_slxdx_gloss_blk.htm?type=category
Gibson,SG 61 Standard Ch Red VOS LH,15190.0,10.0,2,IN_STOCK,1,gibson_sg_61_standard_cherry_red_vos.htm?type=category
Epiphone,Crestwood Custom Polaris White,2250.0,8.8571,7,ON_DATE,0,epiphone_crestwood_custom_polaris_white.htm?type=category
Harley Benton,Fusion-IV HSH MN PM,2111.0,7.0,2,IN_STOCK,26,harley_benton_fusion_iv_hsh_mn_pm.htm?type=category
Gibson,70s Flying V Antique Natural,9099.0,,0,ON_DATE,0,gibson_70s_flying_v_antique_natural.htm?type=category
Gibson,Les Paul Special VintageCherry,6899.0,9.5,12,IN_STOCK,5,gibson_les_paul_special_vintagecherry.htm?type=category
Fender,75th Anni Player II Tele CAR,3898.0,,0,IN_STOCK,7,fender_75th_anni_player_ii_tele_car.htm?type=category
Suhr,Andy Wood Modern T HH WBK,20790.0,,0,ON_DATE,0,suhr_andy_wood_modern_t_hh_wbk.htm?type=category
Yamaha,Pacifica 612VIIX Mist Green,4111.0,,0,IN_STOCK,2,yamaha_pacifica_612viix_mist_green.htm?type=category
Ibanez,RGA42EX-BAM,1729.0,9.4375,32,IN_STOCK,15,ibanez_rg421ex_bam.htm?type=category
Harley Benton,ST-70RW Deluxe Series,765.0,8.5384,78,IN_STOCK,39,harley_benton_st_70_rosewood_deluxe_series.htm?type=category
Ibanez,AZ24S1F-TXB,2199.0,9.3333,6,IN_STOCK,7,ibanez_az24s1f_txb.htm?type=category
Duesenberg,Paloma Black,10590.0,9.6,5,ON_DATE,0,duesenberg_paloma_black.htm?type=category
Fender,AV II 77 TELE CUSTOM MN BLK,10190.0,10.0,3,ON_DATE,0,fender_av_ii_77_tele_custom_mn_blk.htm?type=category
Harley Benton,ST-62MN VW Vintage Seri Bundle,679.0,,0,IN_STOCK,118,harley_benton_st_62mn_vw_vintage_seri_bundle.htm?type=category
Ibanez,AZ447P1QM-COB,6799.0,,0,IN_STOCK,2,ibanez_az447p1qm_cob.htm?type=category
PRS,Special Mango LTD Faded Whale,25790.0,,0,IN_STOCK,1,prs_special_mango_ltd_faded_whale.htm?type=category
Ibanez,AM73G-BK,2298.0,,0,IN_STOCK,3,ibanez_am73g_bk.htm?type=category
Godin,xtSA Koa,12390.0,9.6666,6,ON_DATE,0,godin_xtsa_koa_ltd.htm?type=category
DAngelico,Excel DC XT Vintage Nat Quilt,6999.0,10.0,2,SHORT_TERM,0,dangelico_excel_dc_xt_vintage_nat_quilt.htm?type=category
Harley Benton,Aeolus Frost Flame,1699.0,8.7317,41,IN_STOCK,19,harley_benton_aeolus_frost_flame.htm?type=category
Harley Benton,SC-550LH II PAF w/Bag,1399.0,,0,IN_STOCK,28,harley_benton_sc_550lh_ii_paf_bundle_bundle.htm?type=category
Harley Benton,Amarok-BT EGNT Quilted w/Bag,2399.0,,0,IN_STOCK,9,harley_benton_amarok_bt_egnt_quilted_w_bag.htm?type=category
Harley Benton,ST-80FR Holographic,1490.0,8.4,5,IN_STOCK,17,harley_benton_st_80fr_holographic.htm?type=category
ESP,LTD Arrow-1000 PW,7799.0,,0,ON_DATE,0,esp_ltd_arrow_1000_pw.htm?type=category
PRS,Silver Sky RW Moc Sand Satin,13690.0,,0,IN_STOCK,2,prs_silver_sky_rw_moc_sand_satin.htm?type=category
Larry Carlton,T7 FM Transparent Blue New Gen,2899.0,8.0,1,IN_STOCK,6,larry_carlton_t7_fm_tbs_new_gen.htm?type=category
Epiphone,USA Casino Vintage Sunburst,11790.0,10.0,6,IN_STOCK,2,epiphone_usa_casino_vintage_sunburst.htm?type=category
ESP,LTD MK-EC-FR BLKS,8099.0,,0,IN_STOCK,1,esp_ltd_mk_ec_fr_blks.htm?type=category
Solar Guitars,AB1.6FRMNS Sustainiac+,5599.0,10.0,2,IN_STOCK,5,solar_guitars_ab1.6frmns_sustainiac.htm?type=category
Cort,Manson Meta MBM-2H OG,2799.0,10.0,2,IN_STOCK,1,cort_manson_meta_mbm_2h_og.htm?type=category
Jackson,JS32L Dinky DKA AH BBL,1499.0,9.4545,11,IN_STOCK,2,jackson_js32l_dinky_dka_ah_bbl.htm?type=category
Yamaha,Pacifica 311H BK,1855.0,9.4871,39,IN_STOCK,1,yamaha_pacifica_311h_bk.htm?type=category
PRS,SE Custom 24 Slate Blue,3890.0,,0,ON_DATE,0,prs_se_custom_24_slate_blue.htm?type=category
PRS,Paul's Guitar Mango LTD CH,24890.0,,0,IN_STOCK,2,prs_pauls_guitar_mango_ltd_ch.htm?type=category
Harley Benton,SC-400 SGT DNAFX AmP10 Set,939.0,,0,IN_STOCK,214,harley_benton_sc_400_sgt_dnafx_amp10_set.htm?type=category
Ibanez,LB1-VL Lari Basilio,11690.0,,0,IN_STOCK,2,ibanez_lb1_vl_lari_basilio.htm?type=category
ESP,LTD EC-1000 Baritone CHMS,6333.0,10.0,2,ON_DATE,0,esp_ec_1000_baritone_chms.htm?type=category
Solar Guitars,S1.6PP,5999.0,8.75,8,IN_STOCK,6,solar_guitars_s1.6_pp.htm?type=category
Ibanez,GRGM21M-BLT,935.0,8.5263,19,IN_STOCK,8,ibanez_grgm21_blt.htm?type=category
Fender,LTD Artisan Tele Thinline P90,30990.0,,0,IN_STOCK,1,fender_ltd_artisan_tele_thinline_p90.htm?type=category
Yamaha,Revstar RSP02T Crisp Gold,8399.0,8.6666,3,IN_STOCK,2,yamaha_revstar_rsp02t_crisp_gold.htm?type=category
Harley Benton,Fusion-IV HSS RW WM,2111.0,10.0,1,UNKNOWN,0,harley_benton_fusion_iv_hss_rw_wm.htm?type=category
Cort,Space G6TR SGLG,2899.0,,0,IN_STOCK,3,cort_space_g6tr_sglg.htm?type=category
Harley Benton,TE-20HH SBK Standard Bundle,898.0,,0,IN_STOCK,1413,harley_benton_te_20hh_sbk_standard_bundle.htm?type=category
Ibanez,RGR5130R-GRM,9199.0,,0,IN_STOCK,1,ibanez_rgr5130r_grm.htm?type=category
Schecter,PT BK,3699.0,9.3333,27,IN_STOCK,4,schecter_pt_bk.htm?type=category
